epoch,iteration,equivar_loss_term_1,equivar_loss_term_2,equivar_loss_term_3,equivar_loss_term_4,equivar_sanity_check,standard_val_loss,loss_diff,grad_norm_equiv,grad_norm_pred,grad_norm_ratio
95,6912,0.0003566746599972248,0.0003510577080305666,5.173858880880289e-06,0.014505414292216301,0.00035623155417852104,0.0002645941567607224,9.208050323650241e-05,0.0,9.99999993922529e-09,0.0
96,6984,0.0003569546970538795,0.0003507563378661871,5.680378308170475e-06,0.015912996605038643,0.00035643670707941055,0.0002882682019844651,6.868649506941438e-05,0.0,9.99999993922529e-09,0.0
97,7056,0.00035627465695142746,0.0003517756122164428,4.34637058788212e-06,0.012199151329696178,0.00035612197825685143,0.0002769464335869998,7.932822336442769e-05,0.0,9.99999993922529e-09,0.0
28,2088,0.00042323305387981236,0.0003783254069276154,4.468804399948567e-05,0.10558482259511948,0.0004230134654790163,0.0005411799647845328,0.00011794691090472043,0.0,9.99999993922529e-09,0.0
98,7128,0.0003550489491317421,0.00035010039573535323,4.7136049943219405e-06,0.013275555334985256,0.0003548139939084649,0.0002882468397729099,6.680210935883224e-05,0.0,9.99999993922529e-09,0.0
99,7200,0.00035578443203121424,0.00035055982880294323,5.108458026370499e-06,0.014357891865074635,0.0003556682786438614,0.00028508235118351877,7.070208084769547e-05,0.0,9.99999993922529e-09,0.0
100,7272,0.00035831169225275517,0.00035218335688114166,5.803549356642179e-06,0.01619647815823555,0.000357986893504858,0.0002765021927189082,8.180949953384697e-05,0.0,9.99999993922529e-09,0.0
101,7344,0.00035645687603391707,0.0003516622236929834,5.608387255051639e-06,0.01573326252400875,0.00035727061913348734,0.0002735446614678949,8.291221456602216e-05,0.0,9.99999993922529e-09,0.0
29,2160,0.0004148766747675836,0.0003824879531748593,3.19293285429012e-05,0.07695915549993515,0.00041441727080382407,0.0004962964449077845,8.141977014020085e-05,0.0,9.99999993922529e-09,0.0
102,7416,0.0003588352701626718,0.0003528011729940772,5.624026925943326e-06,0.01567256823182106,0.0003584251971915364,0.0002815094485413283,7.73258216213435e-05,0.0,9.99999993922529e-09,0.0
103,7488,0.00035689989454112947,0.00035151909105479717,5.047975719207898e-06,0.014143557287752628,0.00035656706313602626,0.000289684918243438,6.721497629769146e-05,0.0,9.99999993922529e-09,0.0
104,7560,0.00035643295268528163,0.00035372626734897494,2.523101557017071e-06,0.007078556343913078,0.00035624936572276056,0.0002763854863587767,8.004746632650495e-05,0.0,9.99999993922529e-09,0.0
30,2232,0.0004096331540495157,0.00037509913090616465,3.432862649788149e-05,0.08380129188299179,0.00040942776831798255,0.0004684595041908324,5.882635014131665e-05,0.0,9.99999993922529e-09,0.0
105,7632,0.0003565328079275787,0.000352365430444479,3.799322939812555e-06,0.010656007565557957,0.00035616476088762283,0.00029100748361088336,6.552532431669533e-05,0.0,9.99999993922529e-09,0.0
106,7704,0.00035645961179398,0.00035129155730828643,4.871793862548657e-06,0.013666785322129726,0.0003561633639037609,0.0002897457452490926,6.671386654488742e-05,0.0,9.99999993922529e-09,0.0
107,7776,0.0003566365339793265,0.0003514919662848115,5.746433998865541e-06,0.01611240580677986,0.00035723840119317174,0.0002695568255148828,8.707970846444368e-05,0.0,9.99999993922529e-09,0.0
108,7848,0.00035735295386984944,0.00035244066384620965,4.722800440504216e-06,0.013215696439146996,0.00035716345882974565,0.00027302050148136914,8.43324523884803e-05,0.0,9.99999993922529e-09,0.0
31,2304,0.00040507467929273844,0.0003792013740167022,2.580954969744198e-05,0.06371396034955978,0.00040501091280020773,0.00043069181265309453,2.5617133360356092e-05,0.0,9.99999993922529e-09,0.0
109,7920,0.0003570554545149207,0.0003525278880260885,5.386685188568663e-06,0.015085987746715546,0.00035791457048617303,0.0002879653184209019,6.909013609401882e-05,0.0,9.99999993922529e-09,0.0
110,7992,0.0003557216841727495,0.0003515221760608256,4.3449072109069675e-06,0.012214000336825848,0.00035586708690971136,0.0002758488990366459,7.987278513610363e-05,0.0,9.99999993922529e-09,0.0
111,8064,0.0003552030539140105,0.00035095412749797106,4.087224169779802e-06,0.011506401933729649,0.0003550413530319929,0.00027404408319853246,8.115897071547806e-05,0.0,9.99999993922529e-09,0.0
32,2376,0.00040369140333496034,0.0003731294418685138,3.114121136604808e-05,0.0771392211318016,0.0004042706568725407,0.0004141571116633713,1.0465708328410983e-05,0.0,9.99999993922529e-09,0.0
